case_id,dice,iou,category,primary_group,review_priority,flags,image_path,label_path,prediction_path
tn3k_roi_0299,0.895249916744876,0.8103641993916308,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0299_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0299.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0299.png
tn3k_roi_0300,0.8593087974207884,0.7533228935910168,multi_region_gt_partial,label_or_task_review,high,requires_label_or_task_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0300_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0300.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0300.png
tn3k_roi_0301,0.9638438741408664,0.9302110464691706,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0301_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0301.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0301.png
tn3k_roi_0302,0.9743627473931336,0.9500071735075843,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0302_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0302.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0302.png
tn3k_roi_0303,0.964166044803418,0.9308113911176404,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0303_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0303.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0303.png
tn3k_roi_0304,0.8973634960764356,0.8138343804901289,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0304_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0304.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0304.png
tn3k_roi_0305,0.7879991839101442,0.6501639053778684,boundary_or_shape_mismatch,model_hard,high,low_dice_below_threshold;candidate_for_hard_case_training,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0305_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0305.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0305.png
tn3k_roi_0306,0.8871873159356181,0.7972476667818873,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0306_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0306.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0306.png
tn3k_roi_0307,0.9083799426097953,0.8321392928428857,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0307_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0307.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0307.png
tn3k_roi_0308,0.8852022243908484,0.7940473543797243,multi_region_gt_partial,label_or_task_review,high,requires_label_or_task_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0308_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0308.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0308.png
tn3k_roi_0309,0.8435150140050398,0.7293782662291439,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0309_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0309.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0309.png
tn3k_roi_0310,0.9008411883483189,0.8195732762171514,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0310_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0310.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0310.png
tn3k_roi_0311,0.9374966969083062,0.8823470893505546,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0311_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0311.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0311.png
tn3k_roi_0312,0.9620586449439289,0.9268911391356568,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0312_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0312.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0312.png
tn3k_roi_0313,0.8418036825489517,0.7268229659040777,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0313_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0313.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0313.png
tn3k_roi_0314,0.9340562976820321,0.8762716976992898,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0314_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0314.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0314.png
tn3k_roi_0315,0.892418315058681,0.8057358903564411,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0315_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0315.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0315.png
tn3k_roi_0316,0.8326536085008436,0.7132875165112851,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0316_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0316.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0316.png
tn3k_roi_0317,0.8882067719722384,0.7988956485621442,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0317_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0317.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0317.png
tn3k_roi_0318,0.9296085145598613,0.868475251536228,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0318_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0318.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0318.png
tn3k_roi_0319,0.9255748784307262,0.8614605707272169,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0319_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0319.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0319.png
tn3k_roi_0320,0.7126890794021276,0.553626220362622,boundary_or_shape_mismatch,model_hard,high,low_dice_below_threshold;candidate_for_hard_case_training,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0320_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0320.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0320.png
tn3k_roi_0321,0.910056621736734,0.8349577050386171,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0321_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0321.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0321.png
tn3k_roi_0322,0.8567472169427097,0.749394385598252,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0322_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0322.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0322.png
tn3k_roi_0323,0.7637218389401063,0.6177589016741567,boundary_or_shape_mismatch,model_hard,high,low_dice_below_threshold;candidate_for_hard_case_training,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0323_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0323.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0323.png
tn3k_roi_0324,0.9291392426703137,0.8676564495530013,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0324_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0324.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0324.png
tn3k_roi_0325,0.84141689373297,0.7262464722483537,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0325_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0325.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0325.png
tn3k_roi_0326,0.9051173816306586,0.8266798343905496,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0326_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0326.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0326.png
tn3k_roi_0327,0.9446042282013664,0.895023699584798,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0327_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0327.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0327.png
tn3k_roi_0328,0.8773414985590778,0.7814856409433659,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0328_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0328.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0328.png
tn3k_roi_0329,0.8915510131896158,0.8043229988915388,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0329_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0329.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0329.png
tn3k_roi_0330,0.8680191772590106,0.7668143839726723,multi_region_gt_partial,label_or_task_review,high,requires_label_or_task_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0330_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0330.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0330.png
tn3k_roi_0331,0.8799280429715213,0.7855995656796435,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0331_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0331.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0331.png
tn3k_roi_0332,0.8985861549117875,0.8158478839893459,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0332_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0332.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0332.png
tn3k_roi_0333,0.8967548370331289,0.8128336902212705,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0333_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0333.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0333.png
tn3k_roi_0334,0.8885615436052992,0.7994698568264653,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0334_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0334.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0334.png
tn3k_roi_0335,0.45862706681559334,0.297544518229012,location_shift,label_or_task_review,high,low_dice_below_threshold;requires_label_or_task_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0335_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0335.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0335.png
tn3k_roi_0336,0.9237385017223757,0.8582844440692751,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0336_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0336.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0336.png
tn3k_roi_0337,0.9282862665994285,0.8661699833349672,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0337_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0337.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0337.png
tn3k_roi_0338,0.9311108355623262,0.8711013887507871,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0338_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0338.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0338.png
tn3k_roi_0339,0.8993924613870705,0.8171781764465782,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0339_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0339.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0339.png
tn3k_roi_0340,0.8380105208497957,0.7211859796378333,multi_region_gt_partial,label_or_task_review,high,requires_label_or_task_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0340_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0340.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0340.png
tn3k_roi_0341,0.9116235418090213,0.8375994674896372,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0341_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0341.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0341.png
tn3k_roi_0342,0.9379746709114679,0.8831942565027815,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0342_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0342.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0342.png
tn3k_roi_0343,0.9558884022551842,0.9155040556199304,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0343_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0343.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0343.png
tn3k_roi_0344,0.893749223313036,0.8079083352055718,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0344_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0344.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0344.png
tn3k_roi_0345,0.9151220775856486,0.8435253945891735,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0345_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0345.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0345.png
tn3k_roi_0346,0.9081217534831788,0.831706059150972,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0346_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0346.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0346.png
tn3k_roi_0347,0.9487445674168177,0.9024871957955344,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0347_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0347.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0347.png
tn3k_roi_0348,0.9187634624943783,0.8497340134416252,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0348_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0348.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0348.png
tn3k_roi_0349,0.8068910493188736,0.6762928472359818,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0349_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0349.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0349.png
tn3k_roi_0350,0.9227481455316142,0.856576056661311,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0350_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0350.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0350.png
tn3k_roi_0351,0.9144734729699356,0.8424238838933585,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0351_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0351.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0351.png
tn3k_roi_0352,0.9202648244099021,0.8523060517195414,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0352_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0352.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0352.png
tn3k_roi_0353,0.9095485077799507,0.8341026760651238,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0353_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0353.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0353.png
tn3k_roi_0354,0.668202588027493,0.50172990427863,oversegmentation,model_hard,high,low_dice_below_threshold;candidate_for_hard_case_training,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0354_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0354.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0354.png
tn3k_roi_0355,0.9270913555191128,0.8640916076947761,clean_high_confidence,clean_high_confidence,low,clean_high_confidence,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0355_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0355.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0355.png
tn3k_roi_0356,0.831779566642273,0.7120056651051313,moderate_boundary_error,borderline_boundary,medium,candidate_for_boundary_review,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0356_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0356.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0356.png
tn3k_roi_0357,0.7567534556114244,0.608691380665444,boundary_or_shape_mismatch,model_hard,high,low_dice_below_threshold;candidate_for_hard_case_training,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/imagesTs/tn3k_roi_0357_0000.png,data/nnunet/nnUNet_raw/Dataset503_TN3KThyroidROITight/labelsTs/tn3k_roi_0357.png,data/models/segmentation/nnunet-tn3k-roi-tight-2d-100epochs-ensemble-selected/imagesTs_pred/tn3k_roi_0357.png
